,Unnamed: 0,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
281,281,2019.11.28,Day1,07:35:27,47,5G,-97,-6.0,10.0,12,-110,1222,18,D
282,282,2019.11.28,Day1,07:35:28,47,5G,-97,-6.0,10.0,12,-86,282,10,D
283,283,2019.11.28,Day1,07:35:36,56,LTE,-102,-12.0,-10.0,10,-86,2193,64,D
284,284,2019.11.28,Day1,07:35:37,56,LTE,-102,-12.0,-10.0,10,-86,1500,44,D
285,285,2019.11.28,Day1,07:35:38,51,LTE,-102,-12.0,-10.0,10,-86,1500,44,D
286,286,2019.11.28,Day1,07:35:38,51,LTE,-102,-12.0,12.0,10,-86,3417,99,D
287,287,2019.11.28,Day1,07:35:39,51,LTE,-102,-12.0,12.0,6,-89,556,21,D
288,288,2019.11.28,Day1,07:35:42,51,LTE,-107,-12.0,9.0,6,-89,279,8,D
289,289,2019.11.28,Day1,07:35:43,51,LTE,-105,-12.0,12.0,11,-87,1022,31,D
290,290,2019.11.28,Day1,07:35:44,51,LTE,-105,-12.0,12.0,11,-87,282,11,D
291,291,2019.11.28,Day1,07:35:46,47,LTE,-103,-12.0,16.0,11,-87,668,21,D
292,292,2019.11.28,Day1,07:35:47,47,LTE,-103,-12.0,5.0,11,-87,277,13,D
293,293,2019.11.28,Day1,07:35:49,47,LTE,-103,-11.0,13.0,12,-84,935,33,D
294,294,2019.11.28,Day1,07:35:52,47,LTE,-108,-12.0,12.0,6,-91,282,12,D
295,295,2019.11.28,Day1,07:35:53,47,LTE,-108,-12.0,12.0,13,-86,997,33,D
296,296,2019.11.28,Day1,07:35:54,47,LTE,-106,-12.0,8.0,7,-88,282,12,D
297,297,2019.11.28,Day1,07:35:55,42,LTE,-106,-12.0,8.0,6,-90,282,12,D
298,298,2019.11.28,Day1,07:35:55,42,LTE,-106,-12.0,8.0,6,-90,1317,39,D
299,299,2019.11.28,Day1,07:35:56,42,LTE,-107,-12.0,0.0,4,-92,285,14,D
300,300,2019.11.28,Day1,07:35:57,42,LTE,-107,-12.0,0.0,4,-92,29,871,D
301,301,2019.11.28,Day1,07:35:58,42,LTE,-108,-12.0,0.0,4,-92,1384,50,D
302,302,2019.11.28,Day1,07:36:01,42,LTE,-109,-8.0,1.0,4,-92,282,12,D
303,303,2019.11.28,Day1,07:36:02,42,LTE,-109,-8.0,1.0,4,-92,14,37,D
304,304,2019.11.28,Day1,07:36:03,42,LTE,-105,-9.0,8.0,9,-88,1922,49,D
305,305,2019.11.28,Day1,07:36:04,42,LTE,-105,-9.0,8.0,6,-86,277,10,D
306,306,2019.11.28,Day1,07:36:06,42,LTE,-107,-10.0,10.0,7,-88,482,9,D
307,307,2019.11.28,Day1,07:36:07,42,LTE,-105,-10.0,9.0,7,-88,284,11,D
308,308,2019.11.28,Day1,07:36:10,42,LTE,-106,-9.0,2.0,7,-88,286,11,D
309,309,2019.11.28,Day1,07:36:11,42,LTE,-106,-9.0,2.0,6,-94,1307,28,D
311,311,2019.11.28,Day1,07:36:12,46,LTE,-110,-9.0,4.0,7,-92,277,10,D
310,310,2019.11.28,Day1,07:36:12,46,LTE,-106,-9.0,2.0,6,-94,1307,28,D
312,312,2019.11.28,Day1,07:36:14,46,LTE,-105,-9.0,2.0,8,-88,278,7,D
313,313,2019.11.28,Day1,07:36:16,46,LTE,-107,-9.0,4.0,7,-91,1385,32,D
314,314,2019.11.28,Day1,07:36:19,46,LTE,-106,-13.0,4.0,9,-89,282,13,D
315,315,2019.11.28,Day1,07:36:21,52,LTE,-109,-11.0,5.0,11,-91,1016,20,D
316,316,2019.11.28,Day1,07:36:22,52,LTE,-109,-11.0,5.0,10,-93,284,11,D
317,317,2019.11.28,Day1,07:36:23,52,LTE,-108,-9.0,8.0,10,-93,281,10,D
318,318,2019.11.28,Day1,07:36:26,52,LTE,-108,-14.0,0.0,9,-89,1345,43,D
319,319,2019.11.28,Day1,07:36:28,52,LTE,-106,-11.0,0.0,10,-87,278,10,D
320,320,2019.11.28,Day1,07:36:28,50,LTE,-106,-11.0,0.0,10,-87,278,10,D
321,321,2019.11.28,Day1,07:36:30,50,LTE,-95,-12.0,7.0,10,-76,281,11,D
322,322,2019.11.28,Day1,07:36:32,50,LTE,-101,-9.0,12.0,6,-87,1590,21,D
323,323,2019.11.28,Day1,07:36:33,50,LTE,-101,-9.0,12.0,6,-87,281,10,D
324,324,2019.11.28,Day1,07:36:34,50,LTE,-105,-12.0,3.0,6,-87,1226,25,D
325,325,2019.11.28,Day1,07:36:35,52,LTE,-105,-12.0,3.0,6,-87,1226,25,D
326,326,2019.11.28,Day1,07:36:37,52,LTE,-105,-9.0,3.0,6,-87,705,16,D
327,327,2019.11.28,Day1,07:36:58,56,LTE,-105,-13.0,2.0,8,-89,15,126,D
328,328,2019.11.28,Day1,07:37:13,54,LTE,-109,-8.0,-1.0,11,-87,38,8,D
329,329,2019.11.28,Day1,07:38:09,20,LTE,-99,-15.0,-1.0,7,-110,27,15,D
330,330,2019.11.28,Day1,07:38:10,20,LTE,-99,-15.0,-1.0,7,-79,54,375,D
331,331,2019.11.28,Day1,07:38:12,20,LTE,-94,-10.0,4.0,9,-77,49,1771,D
332,332,2019.11.28,Day1,07:38:13,20,LTE,-94,-10.0,4.0,12,-74,49,1669,D
333,333,2019.11.28,Day1,07:38:14,20,LTE,-93,-8.0,7.0,10,-76,32,1475,D
334,334,2019.11.28,Day1,07:38:23,20,LTE,-93,-10.0,6.0,6,-76,12,2,D
335,335,2019.11.28,Day1,07:38:58,38,LTE,-97,-12.0,2.0,8,-110,48,148,D
336,336,2019.11.28,Day1,07:39:14,38,LTE,-90,-8.0,17.0,14,-69,2517,228,D
337,337,2019.11.28,Day1,07:39:15,38,LTE,-88,-9.0,4.0,10,-110,18498,583,D
338,338,2019.11.28,Day1,07:39:16,38,LTE,-88,-9.0,4.0,10,-110,32000,571,D
339,339,2019.11.28,Day1,07:39:17,38,LTE,-90,-12.0,9.0,10,-73,30762,2131,D
340,340,2019.11.28,Day1,07:39:18,38,LTE,-90,-12.0,9.0,12,-70,14601,320,D
341,341,2019.11.28,Day1,07:39:19,38,LTE,-86,-10.0,8.0,12,-70,5574,105,D
342,342,2019.11.28,Day1,07:39:20,38,LTE,-86,-10.0,8.0,15,-63,1962,36,D
343,343,2019.11.28,Day1,07:39:22,38,LTE,-76,-6.0,24.0,15,-63,280,11,D
344,344,2019.11.28,Day1,07:39:22,12,LTE,-76,-6.0,24.0,15,-63,280,11,D
345,345,2019.11.28,Day1,07:39:24,12,LTE,-77,-8.0,10.0,11,-61,1459,51,D
346,346,2019.11.28,Day1,07:39:25,12,LTE,-77,-8.0,10.0,11,-61,282,11,D
347,347,2019.11.28,Day1,07:39:27,12,LTE,-78,-10.0,9.0,8,-63,1505,39,D
348,348,2019.11.28,Day1,07:39:29,12,LTE,-79,-6.0,10.0,10,-61,286,11,D
349,349,2019.11.28,Day1,07:39:32,12,LTE,-78,-6.0,16.0,10,-61,2643,69,D
350,350,2019.11.28,Day1,07:39:33,12,LTE,-79,-7.0,11.0,10,-61,281,11,D
351,351,2019.11.28,Day1,07:39:35,12,LTE,-79,-6.0,11.0,10,-61,2041,47,D
352,352,2019.11.28,Day1,07:39:37,12,LTE,-78,-5.0,19.0,10,-61,279,10,D
353,353,2019.11.28,Day1,07:39:38,12,LTE,-78,-5.0,19.0,10,-61,181,12,D
354,354,2019.11.28,Day1,07:39:40,12,LTE,-78,-7.0,10.0,10,-61,1339,23,D
355,355,2019.11.28,Day1,07:39:41,12,LTE,-78,-7.0,10.0,10,-61,280,10,D
356,356,2019.11.28,Day1,07:39:43,12,LTE,-79,-7.0,7.0,10,-61,281,10,D
357,357,2019.11.28,Day1,07:39:44,12,LTE,-79,-7.0,23.0,10,-61,1984,38,D
358,358,2019.11.28,Day1,07:39:45,12,LTE,-79,-7.0,23.0,10,-61,201,3,D
359,359,2019.11.28,Day1,07:39:46,12,LTE,-78,-6.0,26.0,10,-61,280,10,D
360,360,2019.11.28,Day1,07:39:49,12,LTE,-79,-6.0,25.0,10,-61,2701,56,D
361,361,2019.11.28,Day1,07:39:51,12,LTE,-78,-6.0,12.0,10,-61,283,11,D
362,362,2019.11.28,Day1,07:39:53,12,LTE,-79,-6.0,9.0,10,-61,2182,44,D
363,363,2019.11.28,Day1,07:39:55,12,LTE,-78,-5.0,12.0,10,-61,285,10,D
364,364,2019.11.28,Day1,07:39:58,12,LTE,-78,-6.0,13.0,10,-61,275,10,D
365,365,2019.11.28,Day1,07:39:59,12,LTE,-78,-6.0,13.0,10,-61,2070,44,D
366,366,2019.11.28,Day1,07:40:01,12,LTE,-80,-7.0,11.0,10,-61,282,8,D
367,367,2019.11.28,Day1,07:40:03,12,LTE,-79,-6.0,25.0,9,-63,1112,31,D
368,368,2019.11.28,Day1,07:40:07,12,LTE,-78,-8.0,4.0,15,-61,1062,39,D
369,369,2019.11.28,Day1,07:40:09,12,LTE,-78,-7.0,20.0,15,-61,1355,33,D
370,370,2019.11.28,Day1,07:40:11,12,LTE,-78,-7.0,12.0,15,-61,282,10,D
371,371,2019.11.28,Day1,07:40:12,12,LTE,-78,-7.0,12.0,15,-61,873,1658,D
372,372,2019.11.28,Day1,07:40:13,12,LTE,-79,-6.0,12.0,15,-61,276,10,D
373,373,2019.11.28,Day1,07:40:14,12,LTE,-79,-6.0,12.0,15,-61,1395,28,D
374,374,2019.11.28,Day1,07:40:16,12,LTE,-79,-6.0,6.0,15,-61,283,12,D
375,375,2019.11.28,Day1,07:40:18,12,LTE,-80,-7.0,2.0,15,-61,283,11,D
376,376,2019.11.28,Day1,07:40:20,12,LTE,-80,-9.0,8.0,8,-63,916,16,D
377,377,2019.11.28,Day1,07:40:21,12,LTE,-80,-9.0,8.0,8,-63,279,7,D
378,378,2019.11.28,Day1,07:40:22,12,LTE,-78,-7.0,12.0,8,-63,1111,27,D
379,379,2019.11.28,Day1,07:40:25,12,LTE,-77,-7.0,28.0,15,-61,283,11,D
380,380,2019.11.28,Day1,07:40:26,12,LTE,-77,-7.0,28.0,15,-58,1695,33,D
381,381,2019.11.28,Day1,07:40:27,12,LTE,-82,-10.0,18.0,15,-65,279,10,D
382,382,2019.11.28,Day1,07:40:29,12,LTE,-83,-7.0,13.0,15,-63,281,10,D
383,383,2019.11.28,Day1,07:40:30,12,LTE,-83,-7.0,13.0,15,-63,691,18,D
384,384,2019.11.28,Day1,07:40:31,12,LTE,-78,-7.0,11.0,7,-61,278,10,D
385,385,2019.11.28,Day1,07:40:34,12,LTE,-78,-7.0,11.0,13,-57,1200,33,D
386,386,2019.11.28,Day1,07:40:36,12,LTE,-73,-7.0,13.0,15,-55,281,10,D
387,387,2019.11.28,Day1,07:40:38,35,LTE,-71,-5.0,23.0,15,-56,1845,39,D
388,388,2019.11.28,Day1,07:40:39,35,LTE,-71,-5.0,23.0,15,-56,281,10,D
389,389,2019.11.28,Day1,07:40:41,35,LTE,-72,-11.0,16.0,15,-58,816,14,D
390,390,2019.11.28,Day1,07:40:43,35,LTE,-75,-7.0,17.0,15,-58,279,10,D
391,391,2019.11.28,Day1,07:40:45,35,LTE,-76,-5.0,10.0,15,-56,1283,31,D
392,392,2019.11.28,Day1,07:40:47,35,LTE,-75,-9.0,20.0,15,-58,280,10,D
393,393,2019.11.28,Day1,07:40:48,35,LTE,-75,-9.0,20.0,15,-58,280,10,D
394,394,2019.11.28,Day1,07:40:49,35,LTE,-76,-9.0,15.0,15,-58,4274,76,D
395,395,2019.11.28,Day1,07:40:52,35,LTE,-76,-7.0,21.0,10,-61,281,10,D
396,396,2019.11.28,Day1,07:40:54,35,LTE,-78,-8.0,25.0,15,-59,1208,14,D
397,397,2019.11.28,Day1,07:40:56,35,LTE,-72,-6.0,29.0,15,-59,638,17,D
398,398,2019.11.28,Day1,07:40:57,35,LTE,-72,-6.0,29.0,15,-59,284,10,D
399,399,2019.11.28,Day1,07:40:58,41,LTE,-72,-6.0,29.0,15,-56,284,10,D
400,400,2019.11.28,Day1,07:41:00,41,LTE,-77,-7.0,14.0,15,-61,2045,47,D
401,401,2019.11.28,Day1,07:41:01,41,LTE,-79,-7.0,24.0,15,-63,276,10,D
402,402,2019.11.28,Day1,07:41:03,41,LTE,-76,-8.0,10.0,15,-60,279,9,D
403,403,2019.11.28,Day1,07:41:04,41,LTE,-76,-8.0,10.0,10,-64,578,14,D
404,404,2019.11.28,Day1,07:41:05,41,LTE,-80,-6.0,13.0,10,-64,281,10,D
405,405,2019.11.28,Day1,07:41:07,44,LTE,-80,-8.0,17.0,12,-67,994,16,D
406,406,2019.11.28,Day1,07:41:09,44,LTE,-80,-8.0,17.0,10,-70,571,22,D
407,407,2019.11.28,Day1,07:41:10,44,LTE,-88,-11.0,20.0,10,-70,1277,22,D
408,408,2019.11.28,Day1,07:41:13,44,LTE,-91,-12.0,2.0,8,-75,296,12,D
409,409,2019.11.28,Day1,07:41:14,44,LTE,-92,-13.0,4.0,12,-73,2739,45,D
410,410,2019.11.28,Day1,07:41:15,44,LTE,-92,-13.0,4.0,15,-71,281,10,D
411,411,2019.11.28,Day1,07:41:16,38,LTE,-92,-13.0,4.0,15,-71,281,10,D
412,412,2019.11.28,Day1,07:41:16,38,LTE,-87,-12.0,5.0,15,-71,277,10,D
413,413,2019.11.28,Day1,07:41:17,38,LTE,-87,-12.0,5.0,6,-65,1669,34,D
414,414,2019.11.28,Day1,07:41:19,38,LTE,-80,-8.0,7.0,6,-65,279,10,D
415,415,2019.11.28,Day1,07:41:21,38,LTE,-78,-6.0,10.0,15,-61,2896,56,D
416,416,2019.11.28,Day1,07:41:23,38,LTE,-79,-6.0,17.0,15,-59,279,10,D
418,418,2019.11.28,Day1,07:41:27,36,LTE,-81,-7.0,13.0,10,-61,1906,33,D
417,417,2019.11.28,Day1,07:41:27,38,LTE,-81,-7.0,13.0,10,-61,1906,33,D
419,419,2019.11.28,Day1,07:41:28,36,LTE,-79,-9.0,2.0,10,-61,281,10,D
420,420,2019.11.28,Day1,07:41:30,36,LTE,-83,-6.0,9.0,9,-66,2188,45,D
421,421,2019.11.28,Day1,07:41:31,36,LTE,-83,-6.0,9.0,9,-66,282,11,D
422,422,2019.11.28,Day1,07:41:33,36,LTE,-85,-10.0,14.0,9,-70,2459,60,D
423,423,2019.11.28,Day1,07:41:36,36,LTE,-89,-8.0,12.0,7,-72,282,11,D
424,424,2019.11.28,Day1,07:41:38,36,LTE,-89,-8.0,12.0,10,-74,2219,62,D
425,425,2019.11.28,Day1,07:41:39,36,LTE,-92,-12.0,9.0,10,-74,283,11,D
426,426,2019.11.28,Day1,07:41:41,36,LTE,-89,-8.0,14.0,9,-72,2230,51,D
427,427,2019.11.28,Day1,07:41:43,36,LTE,-90,-7.0,8.0,9,-72,283,11,D
428,428,2019.11.28,Day1,07:41:45,36,LTE,-90,-7.0,8.0,9,-72,1936,42,D
429,429,2019.11.28,Day1,07:41:47,36,LTE,-90,-7.0,8.0,9,-72,281,11,D
430,430,2019.11.28,Day1,07:41:48,36,LTE,-90,-6.0,9.0,9,-72,1871,55,D
431,431,2019.11.28,Day1,07:41:49,36,LTE,-90,-6.0,9.0,9,-72,118,7,D
432,432,2019.11.28,Day1,07:41:51,36,LTE,-90,-6.0,11.0,9,-72,953,33,D
433,433,2019.11.28,Day1,07:41:52,36,LTE,-89,-6.0,8.0,9,-72,278,10,D
434,434,2019.11.28,Day1,07:41:55,36,LTE,-90,-8.0,11.0,9,-72,284,11,D
435,435,2019.11.28,Day1,07:41:56,36,LTE,-90,-8.0,11.0,9,-72,854,21,D
436,436,2019.11.28,Day1,07:41:57,36,LTE,-89,-8.0,10.0,9,-72,41,0,D
437,437,2019.11.28,Day1,07:41:58,36,LTE,-89,-8.0,10.0,7,-74,346,14,D
438,438,2019.11.28,Day1,07:41:59,36,LTE,-88,-6.0,10.0,15,-72,1396,28,D
439,439,2019.11.28,Day1,07:42:00,36,LTE,-88,-6.0,10.0,7,-76,51,5,D
440,440,2019.11.28,Day1,07:42:01,25,LTE,-88,-6.0,10.0,7,-76,51,5,D
441,441,2019.11.28,Day1,07:42:02,25,LTE,-90,-6.0,10.0,15,-73,22,0,D
442,442,2019.11.28,Day1,07:42:03,25,LTE,-90,-6.0,10.0,15,-75,1249,21,D
443,443,2019.11.28,Day1,07:42:04,25,LTE,-92,-7.0,5.0,9,-73,284,10,D
444,444,2019.11.28,Day1,07:42:06,25,LTE,-92,-7.0,8.0,15,-73,281,8,D
445,445,2019.11.28,Day1,07:42:07,25,LTE,-92,-7.0,8.0,15,-73,540,24,D
446,446,2019.11.28,Day1,07:42:08,25,LTE,-90,-7.0,12.0,15,-73,721,13,D
447,447,2019.11.28,Day1,07:42:09,25,LTE,-90,-7.0,12.0,15,-73,218,5,D
448,448,2019.11.28,Day1,07:42:11,25,LTE,-89,-7.0,9.0,15,-73,287,11,D
449,449,2019.11.28,Day1,07:42:12,25,LTE,-89,-7.0,9.0,15,-73,720,19,D
450,450,2019.11.28,Day1,07:42:13,25,LTE,-90,-7.0,7.0,15,-73,820,827,D
451,451,2019.11.28,Day1,07:42:14,25,LTE,-90,-7.0,7.0,15,-73,278,12,D
452,452,2019.11.28,Day1,07:42:15,25,LTE,-91,-7.0,15.0,15,-73,233,13,D
453,453,2019.11.28,Day1,07:42:16,25,LTE,-91,-7.0,15.0,15,-73,1417,25,D
454,454,2019.11.28,Day1,07:42:17,25,LTE,-89,-8.0,5.0,12,-75,281,10,D
455,455,2019.11.28,Day1,07:42:21,25,LTE,-93,-8.0,4.0,12,-75,714,18,D
456,456,2019.11.28,Day1,07:42:22,25,LTE,-94,-8.0,4.0,12,-75,280,11,D
457,457,2019.11.28,Day1,07:42:24,25,LTE,-94,-7.0,7.0,9,-78,313,11,D
458,458,2019.11.28,Day1,07:42:25,25,LTE,-94,-7.0,7.0,10,-70,283,8,D
459,459,2019.11.28,Day1,07:42:26,40,LTE,-94,-7.0,7.0,7,-74,283,8,D
460,460,2019.11.28,Day1,07:42:26,40,LTE,-91,-8.0,9.0,7,-74,401,21,D
461,461,2019.11.28,Day1,07:42:27,40,LTE,-91,-8.0,9.0,7,-74,937,16,D
462,462,2019.11.28,Day1,07:42:29,40,LTE,-93,-7.0,5.0,9,-78,280,11,D
463,463,2019.11.28,Day1,07:42:31,40,LTE,-93,-7.0,8.0,9,-76,764,13,D
464,464,2019.11.28,Day1,07:42:32,40,LTE,-93,-7.0,8.0,5,-80,282,10,D
465,465,2019.11.28,Day1,07:42:34,56,LTE,-95,-10.0,3.0,7,-78,1636,28,D
466,466,2019.11.28,Day1,07:42:35,56,LTE,-88,-7.0,6.0,7,-78,283,11,D
467,467,2019.11.28,Day1,07:42:36,56,LTE,-88,-7.0,6.0,9,-71,73,9,D
468,468,2019.11.28,Day1,07:42:38,56,LTE,-93,-11.0,1.0,10,-67,1953,34,D
469,469,2019.11.28,Day1,07:42:40,56,LTE,-84,-9.0,3.0,8,-69,283,10,D
470,470,2019.11.28,Day1,07:42:41,53,LTE,-84,-9.0,3.0,9,-73,283,10,D
471,471,2019.11.28,Day1,07:42:41,53,LTE,-84,-9.0,3.0,9,-73,491,12,D
472,472,2019.11.28,Day1,07:42:42,53,LTE,-88,-11.0,4.0,7,-69,280,10,D
473,473,2019.11.28,Day1,07:42:43,53,LTE,-88,-11.0,4.0,9,-71,556,22,D
474,474,2019.11.28,Day1,07:42:44,53,LTE,-85,-10.0,5.0,9,-68,22,4,D
475,475,2019.11.28,Day1,07:42:45,53,LTE,-85,-10.0,5.0,9,-68,28,0,D
476,476,2019.11.28,Day1,07:42:47,53,LTE,-82,-8.0,7.0,9,-68,992,34,D
477,477,2019.11.28,Day1,07:42:49,53,LTE,-86,-9.0,9.0,9,-71,284,11,D
478,478,2019.11.28,Day1,07:42:50,53,LTE,-86,-9.0,9.0,10,-65,834,21,D
479,479,2019.11.28,Day1,07:42:51,53,LTE,-84,-7.0,4.0,10,-67,279,11,D
480,480,2019.11.28,Day1,07:42:52,20,LTE,-84,-7.0,4.0,10,-67,279,11,D
481,481,2019.11.28,Day1,07:42:53,20,LTE,-80,-7.0,7.0,7,-63,1433,37,D
482,482,2019.11.28,Day1,07:42:54,20,LTE,-80,-7.0,7.0,11,-65,278,10,D
483,483,2019.11.28,Day1,07:42:57,20,LTE,-81,-8.0,1.0,13,-68,1408,34,D
484,484,2019.11.28,Day1,07:42:59,20,LTE,-82,-7.0,11.0,10,-66,282,10,D
485,485,2019.11.28,Day1,07:43:00,20,LTE,-82,-7.0,8.0,15,-64,2158,40,D
486,486,2019.11.28,Day1,07:43:01,20,LTE,-82,-7.0,8.0,8,-70,172,10,D
487,487,2019.11.28,Day1,07:43:03,39,LTE,-90,-10.0,5.0,11,-70,281,10,D
488,488,2019.11.28,Day1,07:43:05,39,LTE,-88,-11.0,-3.0,11,-70,1657,42,D
489,489,2019.11.28,Day1,07:43:07,39,LTE,-92,-16.0,-11.0,8,-74,100,6,D
490,490,2019.11.28,Day1,07:43:08,39,LTE,-92,-16.0,-11.0,2,-79,155,14,D
491,491,2019.11.28,Day1,07:43:14,29,HSPA+,-67,-2.0,-,-,-110,2591,176,D
492,492,2019.11.28,Day1,07:43:15,29,HSPA+,-67,-2.0,-,-,-110,1808,731,D
493,493,2019.11.28,Day1,07:43:16,29,HSPA+,-69,-2.0,-,-,-110,225,13,D
494,494,2019.11.28,Day1,07:43:17,29,HSPA+,-69,-2.0,-,-,-110,402,15,D
495,495,2019.11.28,Day1,07:43:18,29,HSPA+,-69,-2.0,-,-,-110,270,15,D
496,496,2019.11.28,Day1,07:43:19,29,HSPA+,-69,-2.0,-,-,-110,282,7,D
497,497,2019.11.28,Day1,07:43:22,29,HSPA+,-69,-2.0,-,-,-110,18,4,D
498,498,2019.11.28,Day1,07:43:23,29,HSPA+,-69,-2.0,-,-,-110,11,3,D
499,499,2019.11.28,Day1,07:43:26,29,HSPA+,-65,-2.0,-,-,-110,969,28,D
500,500,2019.11.28,Day1,07:43:27,29,HSPA+,-59,-2.0,-,-,-110,4121,98,D
501,501,2019.11.28,Day1,07:43:28,29,HSPA+,-59,-2.0,-,-,-110,890,22,D
502,502,2019.11.28,Day1,07:43:31,29,HSPA+,-59,-2.0,-,-,-110,1076,24,D
503,503,2019.11.28,Day1,07:43:33,29,HSPA+,-61,-2.0,-,-,-110,292,8,D
504,504,2019.11.28,Day1,07:43:34,29,HSPA+,-63,-2.0,-,-,-110,1104,23,D
505,505,2019.11.28,Day1,07:43:35,29,HSPA+,-63,-2.0,-,-,-110,279,8,D
506,506,2019.11.28,Day1,07:43:37,29,HSPA+,-59,-2.0,-,-,-110,1898,41,D
507,507,2019.11.28,Day1,07:43:39,29,HSPA+,-59,-2.0,-,-,-110,1628,36,D
508,508,2019.11.28,Day1,07:43:41,29,HSPA+,-63,-2.0,-,-,-110,315,15,D
509,509,2019.11.28,Day1,07:43:42,29,HSPA+,-63,-2.0,-,-,-110,20,3,D
510,510,2019.11.28,Day1,07:43:43,29,HSPA+,-65,-2.0,-,-,-110,280,8,D
511,511,2019.11.28,Day1,07:43:44,29,HSPA+,-65,-2.0,-,-,-110,618,13,D
512,512,2019.11.28,Day1,07:43:45,29,HSPA+,-67,-2.0,-,-,-110,281,8,D
513,513,2019.11.28,Day1,07:43:47,29,HSPA+,-61,-2.0,-,-,-110,2306,48,D
514,514,2019.11.28,Day1,07:43:49,29,HSPA+,-67,-2.0,-,-,-110,280,5,D
515,515,2019.11.28,Day1,07:43:50,29,HSPA+,-67,-2.0,-,-,-110,748,21,D
516,516,2019.11.28,Day1,07:43:52,29,HSPA+,-65,-2.0,-,-,-110,335,6,D
517,517,2019.11.28,Day1,07:43:53,29,HSPA+,-65,-2.0,-,-,-110,282,11,D
518,518,2019.11.28,Day1,07:43:55,29,HSPA+,-63,-2.0,-,-,-110,1568,35,D
519,519,2019.11.28,Day1,07:43:57,29,HSPA+,-61,-2.0,-,-,-110,279,11,D
520,520,2019.11.28,Day1,07:43:58,29,HSPA+,-61,-2.0,-,-,-110,1185,28,D
521,521,2019.11.28,Day1,07:43:59,29,HSPA+,-61,-2.0,-,-,-110,283,5,D
522,522,2019.11.28,Day1,07:44:00,29,HSPA+,-61,-2.0,-,-,-110,323,12,D
523,523,2019.11.28,Day1,07:44:02,29,HSPA+,-61,-2.0,-,-,-110,282,11,D
524,524,2019.11.28,Day1,07:44:03,29,HSPA+,-59,-2.0,-,-,-110,718,19,D
525,525,2019.11.28,Day1,07:44:04,29,HSPA+,-59,-2.0,-,-,-110,281,10,D
526,526,2019.11.28,Day1,07:44:06,29,HSPA+,-55,-2.0,-,-,-110,2240,50,D
527,527,2019.11.28,Day1,07:44:07,29,HSPA+,-55,-2.0,-,-,-110,283,11,D
528,528,2019.11.28,Day1,07:44:09,29,HSPA+,-59,-2.0,-,-,-110,1915,36,D
529,529,2019.11.28,Day1,07:44:10,29,HSPA+,-59,-2.0,-,-,-110,281,11,D
530,530,2019.11.28,Day1,07:44:13,29,HSPA+,-61,-2.0,-,-,-110,1141,992,D
531,531,2019.11.28,Day1,07:44:15,30,HSPA+,-51,-2.0,-,-,-110,279,10,D
532,532,2019.11.28,Day1,07:44:17,30,HSPA+,-51,-2.0,-,-,-110,280,10,D
533,533,2019.11.28,Day1,07:44:18,30,HSPA+,-51,-2.0,-,-,-110,1367,30,D
534,534,2019.11.28,Day1,07:44:19,30,HSPA+,-51,-2.0,-,-,-110,281,10,D
535,535,2019.11.28,Day1,07:44:20,30,HSPA+,-51,-2.0,-,-,-110,33,15,D
536,536,2019.11.28,Day1,07:44:22,30,HSPA+,-51,-2.0,-,-,-110,1444,38,D
537,537,2019.11.28,Day1,07:44:23,30,HSPA+,-51,-2.0,-,-,-110,283,11,D
538,538,2019.11.28,Day1,07:44:24,30,HSPA+,-51,-2.0,-,-,-110,1292,29,D
539,539,2019.11.28,Day1,07:44:24,45,HSPA+,-51,-2.0,-,-,-110,1292,29,D
540,540,2019.11.28,Day1,07:44:25,45,HSPA+,-51,-2.0,-,-,-110,280,9,D
541,541,2019.11.28,Day1,07:44:27,45,HSPA+,-51,-2.0,-,-,-110,1428,33,D
542,542,2019.11.28,Day1,07:44:29,45,HSPA+,-51,-2.0,-,-,-110,1734,37,D
543,543,2019.11.28,Day1,07:44:30,45,HSPA+,-51,-2.0,-,-,-110,285,12,D
544,544,2019.11.28,Day1,07:44:31,53,HSPA+,-51,-2.0,-,-,-110,285,12,D
545,545,2019.11.28,Day1,07:44:33,53,HSPA+,-51,-2.0,-,-,-110,2529,40,D
546,546,2019.11.28,Day1,07:44:34,53,HSPA+,-51,-2.0,-,-,-110,281,11,D
547,547,2019.11.28,Day1,07:44:35,53,HSPA+,-51,-2.0,-,-,-110,1282,31,D
548,548,2019.11.28,Day1,07:44:37,53,HSPA+,-51,-2.0,-,-,-110,278,10,D
549,549,2019.11.28,Day1,07:44:38,53,HSPA+,-51,-2.0,-,-,-110,1519,24,D
550,550,2019.11.28,Day1,07:44:39,46,HSPA+,-51,-2.0,-,-,-110,1519,24,D
551,551,2019.11.28,Day1,07:44:39,46,HSPA+,-51,-2.0,-,-,-110,284,11,D
552,552,2019.11.28,Day1,07:44:40,46,HSPA+,-51,-2.0,-,-,-110,300,14,D
553,553,2019.11.28,Day1,07:44:42,46,HSPA+,-51,-2.0,-,-,-110,170,2,D
554,554,2019.11.28,Day1,07:44:43,46,HSPA+,-51,-2.0,-,-,-110,284,10,D
555,555,2019.11.28,Day1,07:44:44,46,HSPA+,-51,-2.0,-,-,-110,1594,28,D
556,556,2019.11.28,Day1,07:44:46,46,HSPA+,-55,-2.0,-,-,-110,811,18,D
